"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/05/2024","AQS","060710306","1","13.5","ppb","12","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/06/2024","AQS","060710306","1","8.1","ppb","8","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/07/2024","AQS","060710306","1","7.7","ppb","7","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/08/2024","AQS","060710306","1","12","ppb","11","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/09/2024","AQS","060710306","1","19.7","ppb","18","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/10/2024","AQS","060710306","1","22.6","ppb","21","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/11/2024","AQS","060710306","1","27.2","ppb","25","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/12/2024","AQS","060710306","1","30.5","ppb","28","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/13/2024","AQS","060710306","1","31.5","ppb","29","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/14/2024","AQS","060710306","1","24","ppb","23","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/15/2024","AQS","060710306","1","20.2","ppb","19","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/16/2024","AQS","060710306","1","32.2","ppb","30","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/17/2024","AQS","060710306","1","29.4","ppb","27","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/18/2024","AQS","060710306","1","11.9","ppb","10","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/19/2024","AQS","060710306","1","7.3","ppb","7","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/20/2024","AQS","060710306","1","9.5","ppb","8","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/21/2024","AQS","060710306","1","11.8","ppb","10","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/22/2024","AQS","060710306","1","26.2","ppb","25","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/23/2024","AQS","060710306","1","31.3","ppb","29","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/24/2024","AQS","060710306","1","29.1","ppb","27","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/25/2024","AQS","060710306","1","27.1","ppb","25","Victorville-Park Avenue","21","88.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/26/2024","AQS","060710306","1","13.3","ppb","12","Victorville-Park Avenue","19","79.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/27/2024","AQS","060710306","1","11.4","ppb","10","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/28/2024","AQS","060710306","1","34.8","ppb","32","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"02/29/2024","AQS","060710306","1","22.2","ppb","21","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/01/2024","AQS","060710306","1","6.3","ppb","6","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/02/2024","AQS","060710306","1","3.7","ppb","3","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/03/2024","AQS","060710306","1","5.3","ppb","5","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/04/2024","AQS","060710306","1","7.1","ppb","7","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/05/2024","AQS","060710306","1","23.3","ppb","22","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/07/2024","AQS","060710306","1","7.2","ppb","7","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/08/2024","AQS","060710306","1","27.7","ppb","25","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/09/2024","AQS","060710306","1","31.6","ppb","29","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/10/2024","AQS","060710306","1","32.2","ppb","30","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/11/2024","AQS","060710306","1","14.8","ppb","13","Victorville-Park Avenue","19","79.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/12/2024","AQS","060710306","1","11.7","ppb","10","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/13/2024","AQS","060710306","1","3.6","ppb","3","Victorville-Park Avenue","20","83.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/14/2024","AQS","060710306","1","17.8","ppb","16","Victorville-Park Avenue","21","88.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/15/2024","AQS","060710306","1","11","ppb","10","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/16/2024","AQS","060710306","1","23.1","ppb","22","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/17/2024","AQS","060710306","1","25.6","ppb","24","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/19/2024","AQS","060710306","1","32.9","ppb","30","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/20/2024","AQS","060710306","1","34.1","ppb","32","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/21/2024","AQS","060710306","1","35.4","ppb","33","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/22/2024","AQS","060710306","1","34.7","ppb","32","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/23/2024","AQS","060710306","1","4.8","ppb","4","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/24/2024","AQS","060710306","1","3.5","ppb","3","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/25/2024","AQS","060710306","1","15.4","ppb","14","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/26/2024","AQS","060710306","1","11.4","ppb","10","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/27/2024","AQS","060710306","1","26.6","ppb","25","Victorville-Park Avenue","21","88.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/29/2024","AQS","060710306","1","4.6","ppb","4","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/30/2024","AQS","060710306","1","5.7","ppb","5","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"03/31/2024","AQS","060710306","1","7.2","ppb","7","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/01/2024","AQS","060710306","1","7.4","ppb","7","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/02/2024","AQS","060710306","1","30.4","ppb","28","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/03/2024","AQS","060710306","1","27.1","ppb","25","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/04/2024","AQS","060710306","1","9.2","ppb","8","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/05/2024","AQS","060710306","1","4.4","ppb","4","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/06/2024","AQS","060710306","1","28.5","ppb","26","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/07/2024","AQS","060710306","1","25.4","ppb","24","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/08/2024","AQS","060710306","1","28.3","ppb","26","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/09/2024","AQS","060710306","1","33.4","ppb","31","Victorville-Park Avenue","20","83.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/10/2024","AQS","060710306","1","30.8","ppb","28","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/11/2024","AQS","060710306","1","34.2","ppb","32","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/12/2024","AQS","060710306","1","36.1","ppb","34","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/13/2024","AQS","060710306","1","4.1","ppb","4","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/14/2024","AQS","060710306","1","5.4","ppb","5","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/15/2024","AQS","060710306","1","7.2","ppb","7","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/16/2024","AQS","060710306","1","25.5","ppb","24","Victorville-Park Avenue","20","83.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/17/2024","AQS","060710306","1","39.3","ppb","37","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/18/2024","AQS","060710306","1","30","ppb","28","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/19/2024","AQS","060710306","1","15.6","ppb","14","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/20/2024","AQS","060710306","1","28","ppb","26","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/21/2024","AQS","060710306","1","20.1","ppb","19","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/22/2024","AQS","060710306","1","44.6","ppb","42","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/23/2024","AQS","060710306","1","8.8","ppb","8","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/24/2024","AQS","060710306","1","8.4","ppb","8","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/25/2024","AQS","060710306","1","9.4","ppb","8","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/26/2024","AQS","060710306","1","5.7","ppb","5","Victorville-Park Avenue","21","88.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/27/2024","AQS","060710306","1","2","ppb","2","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/28/2024","AQS","060710306","1","18.4","ppb","17","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/29/2024","AQS","060710306","1","26.9","ppb","25","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"04/30/2024","AQS","060710306","1","27.3","ppb","25","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/01/2024","AQS","060710306","1","21.7","ppb","20","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/02/2024","AQS","060710306","1","30.4","ppb","28","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/03/2024","AQS","060710306","1","36","ppb","34","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/04/2024","AQS","060710306","1","14.4","ppb","13","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/05/2024","AQS","060710306","1","2.4","ppb","2","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/06/2024","AQS","060710306","1","13.6","ppb","12","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/07/2024","AQS","060710306","1","5","ppb","5","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/08/2024","AQS","060710306","1","24.1","ppb","23","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/09/2024","AQS","060710306","1","31.8","ppb","29","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/10/2024","AQS","060710306","1","26.1","ppb","25","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/11/2024","AQS","060710306","1","30.6","ppb","28","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/12/2024","AQS","060710306","1","23.5","ppb","22","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/13/2024","AQS","060710306","1","21.3","ppb","20","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/14/2024","AQS","060710306","1","32.5","ppb","30","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/15/2024","AQS","060710306","1","26.9","ppb","25","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/16/2024","AQS","060710306","1","20.5","ppb","19","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/17/2024","AQS","060710306","1","21.2","ppb","20","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/18/2024","AQS","060710306","1","11.5","ppb","10","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/19/2024","AQS","060710306","1","8.2","ppb","8","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/22/2024","AQS","060710306","1","41.5","ppb","39","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/23/2024","AQS","060710306","1","16.1","ppb","15","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/24/2024","AQS","060710306","1","12","ppb","11","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/25/2024","AQS","060710306","1","6.3","ppb","6","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/26/2024","AQS","060710306","1","12.2","ppb","11","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/27/2024","AQS","060710306","1","22.7","ppb","21","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/28/2024","AQS","060710306","1","34","ppb","32","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/29/2024","AQS","060710306","1","24.9","ppb","23","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/30/2024","AQS","060710306","1","38.1","ppb","36","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"05/31/2024","AQS","060710306","1","34","ppb","32","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/01/2024","AQS","060710306","1","27.1","ppb","25","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/02/2024","AQS","060710306","1","10.1","ppb","9","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/03/2024","AQS","060710306","1","30","ppb","28","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
"06/04/2024","AQS","060710306","1","30.9","ppb","28","Victorville-Park Avenue","22","92.0000","42602","Nitrogen dioxide (NO2)","099","40140","Riverside-San Bernardino-Ontario, CA","06","California","071","San Bernardino","34.5109611108812","-117.32554"
